owner,proto,tenure_days
0xf16f8abd3b65cd2cb9e4a79f39a28137832dab89,aave_v2,89
0x00065b1db6db72bf3670c02f3901f8dd17d933b4,aave_v2,603
0x76da903ff9f743673df9f6950ba206c77da50848,aave_v2,626
0xdd8c7a524cb130b72eac128e539b4def649ddaeb,aave_v2,591
0x8182bde40272ae62539c0dcc64efc54c5fcf4210,aave_v2,654
0x140fa5513e110e4a5dcef471b84bc431c13e3d0e,aave_v2,77
0x0c4bef84b07dc0d84ebc414b24cf7acce24261ba,aave_v2,61
0xce78c76d9ff021f3e51418b52afef65d1ec91440,aave_v2,45
0x091140a7cc1472b538dd2f412260bfefa45cc46c,aave_v2,42
0x42ae146d66230ae22ef8783e864af3d4b7986742,aave_v2,543
0x2e8283b406e455ddecf1f2a12f218b607d7df8b0,aave_v2,266
0xfd541ea3efe3f23936b907ce1cb40d0d8f47afa4,aave_v2,266
0x5b862bb7cae4e7796e09efca206cfc42355ca299,aave_v2,262
0x3d7cf11c8533d5562cb442cf5d72f762d65d72d7,aave_v2,531
0xf44c92c10e15590beac79a34815913d89bf00ce1,aave_v2,528
0xe8f634acf8c792d2eeb9054b8d1ae65c62013e99,aave_v2,260
0x87af909097bde0b2b5fac2658698fdffea9a3d30,aave_v2,526
0x9c7cd4977dd1c4e71abd9c0daabe92425f3f7a0c,aave_v2,251
0x3647b8d438feb4af8d5a6873f51fd19e1782dae0,aave_v2,251
0xdab164f4c9f84f8814d989d67dbe2471fef0db33,aave_v2,249
0xdb19d3186ea32001f6f16867d5d31a39bba139be,aave_v2,753
0xd772ccb9001c273829b4d8f10efd0c30dc8731bd,aave_v2,753
0xa53c56ee83b2f0cf3d00b360ff79ead4d7a3a663,aave_v2,735
0x5277d3aad9a484d67626804265ad2122f661ca59,aave_v2,731
0x56427350a1940eae254575d56f8a569e96e81081,aave_v2,33
0x0e075213930b5ff2f43e632ed6c399c15aad2955,aave_v2,23
0x337c8f57be536a4848a8b69d3d66199a404b9b4e,aave_v2,21
0x5e85a5c46479a5bb5c4be8db9af236c36b857db5,aave_v2,116
0x8f69fc4849ad401128cc8fd529ad9419b1f334be,aave_v2,240
0x869bc9ecfacc897048f307025c207cde77cec7c2,aave_v2,663
0x7d7c319a929f95c9371333ac7cbb5787ec31d6bf,aave_v2,652
0xd40f8ad97375ea496221baba84d92129676d3991,aave_v2,652
0x7695b2f3588ee6afa9aebdd1a8c86369de5561b9,aave_v2,648
0x8f3aa7b8f863c26c5669830b2fe013a9a6d60bbe,aave_v2,645
0x74c224150d67875dfa1e9a484add621910bb0c5b,aave_v2,643
0x011687d52c2350ae190090dd9f44195176d559d0,aave_v2,643
0xb5d6cdec20963882a0d3def5a60afd3223ec48c4,aave_v2,639
0x03bf6d33dc4269f4262d3a75030cd318f3dab32b,aave_v2,158
0xbe4262e6a2fb984e9f1d573a110ecab26d787836,aave_v2,151
0x81264ef9f9ffbbe7d7fda1d752f7e084abbe678d,aave_v2,133
0xae3e25fc1546f2fcc0eff08b85ad43e598745d02,aave_v2,132
0x33a4c0070384725dbdf57edf3d179f6891124517,aave_v2,79
0x5d3ef18515c2d8637872ca88097bd5eae3520f16,aave_v2,673
0xaadc26ce2237660751dae37aa94ef65fa74569e6,aave_v2,160
0x3c80dcdf0e6214b63314b9d1b8de2d6eab4da863,aave_v2,551
0x3f80a9488fad9d35bd79d4188d6f62a8c155229d,aave_v2,568
0xeff3a3d74f380315f2916dd4cb7e84b8133bf558,aave_v2,627
0x6a129a13f10e80baae45cc8b437f77798eb78ad4,aave_v2,301
0xd7c01c590614f5a760092d09820fa05ebc7286d9,aave_v2,302
0xf183b397d161402c46d4d32b08819c3cfd322975,aave_v2,425
0x59e17730f2a0373a45048161dfa04d4265992567,aave_v2,377
0x05e0256cba2280c0fbc1f5c9e62f4f3461c39b5e,aave_v2,398
0x38d172c5756033c0ba2bd05a0622f26a47a8a19c,aave_v2,455
0xb67f097dc1c45e5d2c952c3698850c696c7616ff,aave_v2,355
0xf79485e4158dc3cd329844bb3b1439b98ed089a0,aave_v2,340
0x10642e574a115e89ab52c39918ddcbd1c41997ce,aave_v2,681
0xaa69b6098c31c25910600a0ad7504459364e6946,aave_v2,338
0x6d707f73f621722fec0e6a260f43f24ccc8d4997,aave_v2,321
0xb18c9cba644897e016442390e63519f459d766a7,aave_v2,317
0x2618583b79735b2bee178366798bfcaa8c72d0cf,aave_v2,533
0x23f8de4d8ba0d713d27f3fac27f4211b3a97707a,aave_v2,411
0xd691e2af2eded1ad3faefeebbfa1d299edbaf7a6,aave_v2,384
0x51148fb7fa607a100cd77f955eee1096e4569271,aave_v2,411
0xadf5e32eb413e62dc072aa5fd12f19a115ac3c12,aave_v2,735
0x7f30322bc986b0c162431a1c240e7e6536431451,aave_v2,311
0x7106401fe4592a27cc93f914558e4625ddbcca56,aave_v2,314
0x42c23de1d88ad9215cdd474bdb03475e4e99f8f6,aave_v2,308
0xfb69ad7239a530b80aeb2908eb8fe0f52ac8999a,aave_v2,328
0x69b4c8c6e99e165e41c7874066f6c314375a4ff5,aave_v2,636
0x57c3316cdb48536a34759feb38a50ccf79711d8b,aave_v2,268
0xcfb9d445197bf040b32a23c1d98f6c4ee1288896,aave_v2,268
0x1f495f0ff177b6ddf972fcb572f9be3ef97e5fed,aave_v2,268
0x5498f662c60668f29f1f08fb3c0d175bce8c2f91,aave_v2,268
0x74e07962ba7ff426d3644ca66f6822d297989989,aave_v2,331
0x83f2ad2176a042e720257002ee100b6a07e63225,aave_v2,291
0x426d2964baeb93594e83045091aa11bf33499fcf,aave_v2,302
0x3487df73df5f5338bb358f179ea4029781735b0f,aave_v2,272
0xd755578cb8b9e369803fe08b7d875287914a3d3c,aave_v2,629
0x3181ef0f96a7ff78c7e40c695e7f86140ad1f697,aave_v2,607
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,aave_v2,614
0xf3085c4b692c0f1ba57bbb96711d1dee164f1b7a,aave_v2,628
0xe44296dc9b3d5534fbef4e1362cd85bf2c486d6c,aave_v2,644
0x79a323f3e256354dd7dc73b001ba2167ff1fd9f8,aave_v2,621
0xef57016955ab9e28c30a9daea6ce1adbe3e88528,aave_v2,595
0xd05684621a4032c249468d098565d967ffdc2fcc,aave_v2,584
0xa53a13a80d72a855481de5211e7654fabdfe3526,aave_v2,265
0x29aba156105eae7420811e7ca880b5c0ced552fc,aave_v2,575
0x7b07e38fa8c1f6e3a66a5811acac9e42995d8d66,aave_v2,657
0x25b48843d2593a11aec1d15fc97bdf9f0b001567,aave_v2,707
0xd1da235c93496317a9dd2f5d22b9fd622a0af1c4,aave_v2,633
0x229229284c0ea7c2a898765a5652fc03f0e35293,aave_v2,634
0xd33cf84d29c08ad72b90344362b008416d92d1f6,aave_v2,632
0x76fc54b4ec08917fc4a7fc6a72d0baaff9861ad7,aave_v2,632
0x0005f124d6a49c29764b1db08546108ca0afeb68,aave_v2,661
0x219f7f1ca1214d9fc292884f4824aaa74b954267,aave_v2,631
0xf4cce194ad5381a399a5dee18088c0ff3566df48,aave_v2,681
0xfa1aa68966f7c377b1178b3e36da5f2df270ac42,aave_v2,631
0x16c13d0028426500f3c2b4d31ca5d4bdd0f428b9,aave_v2,681
0x7f9039a4d0131277aa029e5b9df6098043c73ade,aave_v2,631
0xdaf20a537a38a1d1e76a95a60df14cab3a99cd6f,aave_v2,626
0x7476c1bafb54426b9d893dfb7eebe8f4dc1daff4,aave_v2,660
0x777777c9898d384f785ee44acfe945efdff5f3e0,aave_v2,197
0xeaef162d982af415b552d336111722c652a20f1f,aave_v2,787
0x989b3482f2540d61e1ac2bdfceb5940e4709ac19,aave_v2,808
0x9d2dfef090e64278c1404796f4437fed98bea868,aave_v2,784
0xe86ddfff667054577de1daead0f293ee51e5307b,aave_v2,791
0xbd2ffc8c89d9b3f29e6cfdaeb2dd72d930796d9b,aave_v2,774
0x58294302c4097deb040fc9dd0020042ee546d0c5,aave_v2,119
0x6559b96f1f92b3ee53da31063d909412ba40a68f,aave_v2,113
0xece5efd1d6306baf588e6c35dd20751d62394a50,aave_v2,180
0xb54bfd9887e999cbf2061ea271f247555d2032dc,aave_v2,119
0x193ac8ecb86c04292ed3f2afa04faa4f384a0dae,aave_v2,620
0x80044124d602badf18c2c580b99b37b12c67b00e,aave_v2,329
0x800ea1425f8cc68fa01131a641480421a1e405e4,aave_v2,67
0xf89a3799b90593317e0a1eb74164fbc1755a297a,aave_v2,110
0x444e271c481fd5cfd37373327a928b3a58b3a676,aave_v2,59
0x50763add868fd7361178342fc055eaa2b95f6846,aave_v2,55
0x800ecfce7b082eac7c03f1fbd92f2bb00ba8fa54,aave_v2,54
0x11dbf181dd5c075c2abd92cb9579c4809406b5be,aave_v2,456
0x99e548878efaa0ee81c17b0fcda1a3590c31fdb0,aave_v2,46
0xb90973421e3b6bb342838989c86278d4601d42f3,aave_v2,29
0x339833b965d5e3937e8c0f279a6426dd92150298,aave_v2,621
0x887f13a2beba78391734da2153d72c7aebb4ed63,aave_v2,594
0x47d73396d148e87b676a0abe7b2e5702357f6d4a,aave_v2,671
0x9725bdd039fcfe6dee3de5398c3ba06113390aec,aave_v2,613
0x316dab9cd9f71a7d5a817b350e099b32e2131f10,aave_v2,571
0x15806d64fec840d7c3482d2172e625571e39c140,aave_v2,678
0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042,aave_v2,680
0x8f26118d070bd74385a4e2a41a8842b9e84b2fa7,aave_v2,630
0x72ec3c0fa4bfffb65be2ac8e7a479fe5dec166e7,aave_v2,720
0x33c720b3c57ff10aa072359a79f5fc406c7f5cea,aave_v2,547
0x153f4b710d1e48f9ef00806c9a0da4c6131c8ab4,aave_v2,547
0x81d98b0d2174bb70186dc6cbe63a8d70fe8f2d59,aave_v2,766
0xb7366582722058e82491e5e335dbed96eada7dfb,aave_v2,541
0x4e95c70321055fa370767e230f30aca620bc0de0,aave_v2,596
0x2d1ef4acf4cae6a38950971aaaa15f88d9b3f165,aave_v2,628
0x696298c7af682fcc240a2f8e34e53a4cc514d745,aave_v2,536
0x130d0242c47eb985ce7da103acae1a48c08ba7f6,aave_v2,535
0x988caca3e6519cb3cc39cd23c25960d3a22a0d7f,aave_v2,424
0x7ff94f84771aa4465027dd5e2635a640632b0fd6,aave_v2,533
0xfd98e865527f92df6255079689a12b81c2babf93,aave_v2,546
0x134abf8bff5dcb66a7fee8a71119646bf645f232,aave_v2,738
0x42de10a720c59ed8dcc6e55d5e61e03b5ad70905,aave_v2,659
0x1af36325e7745cb77afad9f40c831b26d9f0324a,aave_v2,523
0x1e25376c77d74e6dd7f50d5c8d405b7a0368e0f4,aave_v2,518
0x85a9efeb2d37b291ef74e0d6ae0bb4b896ff7b4d,aave_v2,698
0xced0815e1222a7d26a355a5d5400e54cd41bfac4,aave_v2,691
0x97eaad7c28ea5d8a2a320c765ec00bd789a52995,aave_v2,513
0x887a2ebe6dc68d15a57644f2fb1a0c642a82fe6e,aave_v2,684
0xf3a623755ad1cbdfcc37dd67272daefec6b2e99d,aave_v2,681
0xba7fc3690ae2a81a924479e25b7dab37aea91e39,aave_v2,502
0xfbcba6983f6fb1c75a6e46987829e6a383bfc78a,aave_v2,681
0x4678cb6580b20bd4340fb5269e91af3e921180d8,aave_v2,681
0xf7be175828a754db9180923a5eacef14b6a0d682,aave_v2,681
0x5595f9e14a9a3b957d08e904939aa351e265c157,aave_v2,443
0xe8cbf95e0d32f47257c9e1f5fcb6e14483d558f0,aave_v2,677
0x8f54d1cec3fb175db011db61a764e4b199b17ba0,aave_v2,427
0x5b87a9b1138e47d1a52b03611da31138045acd5a,aave_v2,565
0x789a5cf882dbe9f575a04833c38eb636d90b0fc5,aave_v2,557
0x8e8590dead236a2a5619ffee3a8eddc67d21fd0c,aave_v2,409
0xfcdc6352821b3e72a724117d5b56e275327d5fe6,aave_v2,582
0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,aave_v2,591
0x73a23335c0760b638e11b21dbf052d96ddc6e244,aave_v2,407
0x4375ebcc777a5ec8a223b1355e814cea15ac33a6,aave_v2,714
0x324290801126bea40acc79d187537ff48057650b,aave_v2,399
0x5bb512cf22a9daf491c10871ee09c2bcae685494,aave_v2,529
0x7c9418f26d5e6cda980ce90fc7b9f68764d61499,aave_v2,627
0x8697cb1d4b8c981e9da72bb0cff452771ab10907,aave_v2,671
0x32388335cb1381d7e192a875ec1267fcdc8474a1,aave_v2,750
0x5a322db06bf68f3e1c27968f38e907b95a4415ce,aave_v2,462
0x9878fca624ea577d987c16d8ca41cd477adfd0bf,aave_v2,673
0xeb9fe1b604f32cb74e22a7443e899f0a9a772240,aave_v2,654
0x46499275b5c4d67dfa46b92d89aada3158ea392e,aave_v2,654
0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,aave_v2,654
0xb87736c9c2ddbbab1d6b59955a2d5afb8713c2db,aave_v2,439
0xdf45e0868c741341fc14b43f59d641422542c578,aave_v2,655
0xf681e0c98e54943d4dfa634fdadc17ed8a0e73dd,aave_v2,655
0x83a78043f6924b3dff0f930cc900d255940694cd,aave_v2,653
0x8db4a5c1bbc8eb7a068f409edf477100819f2800,aave_v2,653
0x9ca8ec8742ad557abed93399bf3c1c597330a4ae,aave_v2,653
0xb0c8fce2dc46e0e0373dda24d20ef9fe4a7d4466,aave_v2,307
0xd3110181a7e799e9778baf27a0e6a4b0c1687942,aave_v2,346
0x536b8d19498874a187b81550d615f04bf2e9b7e3,aave_v2,674
0xe1b356b76b72d2d05737f51b3366d72ed58e857a,aave_v2,297
0x25658d668d69fa59680efe1c1ed997b821f2f4e7,aave_v2,273
0xd7f79a25e73aa868a9b6fd4b442dbc54ad9a1c65,aave_v2,273
0x55c48bbcd2e365b7cc193fef299bf6b73b79edb7,aave_v2,300
0x084fb4b761d83a548c9b54a06d281f5947a67856,aave_v2,648
0xc0f8ad6e1a7ff71382676b09319d91bbb6344fde,aave_v2,263
0xf528f8b27d035f0604ea12e57f63bd0faa6590df,aave_v2,263
0x8743ae915e9203221e277a5fe48138370b127120,aave_v2,313
0xfecd95438a950acaad9efd48ec93628855dbd5e5,aave_v2,261
0x510254a3f2a96b7976541cb555516521a208ca8b,aave_v2,252
0xe945b6dd95e27bf82ec775f8e746918fb8361acb,aave_v2,234
0x3277f7117e2ee696696e919e715f229dff04e277,aave_v2,377
0xfba8eeee172dd6fde768daf5f0d26b87a0c0c341,aave_v2,295
0x6801b5ae5781c93be0f7d223db72b4e6e56c8bf6,aave_v2,739
0xe903d2f4f433e81b7c914be50fd98b8f43fcd289,aave_v2,221
0x7c493b68539ab8e15cc8b6dd952910603237974c,aave_v2,210
0x8f5e97e1e3d47a2f223a67e06de21f067b7779db,aave_v2,201
0xccf6f3147e6ad8dc2745504241080656ec52d05c,aave_v2,184
0xa5c23526768802456c38f3029c90bb9178049791,aave_v2,155
0xf2f5c604ade75c3d07d8b973a0d430d1d05e2c72,aave_v2,117
0x9441deb6e03540cf3be3cfffe227ce4fa6827a4b,aave_v2,117
0xe2e18ec8d04f625c42840af0a064708347b69673,aave_v2,117
0xf385f040e61a12b0831e46e2afbc0a13d27b021c,aave_v2,106
0xe607320c91ee5c964c7d44209fb8500d60145371,aave_v2,106
0x2dea1237679c5df256dbfdda0fd82b274cd59bdd,aave_v2,99
0x057b8e0df4195565aa6c6f92bc281f39df3ae0b4,aave_v2,118
0x8b7308faf4b79f96b2689fab9570c80f375f6fbc,aave_v2,85
0xabc9ba2ca9ecc3aed48399643ff59592daa1cb97,aave_v2,81
0xca1e9f652d40cb6e1682e6c5179e9f9ab4d1fd81,aave_v2,94
0x5934ee889a97d11269da732ea9d0c295cdfe9eda,aave_v2,76
0x7886eafd2b254b0ff17c6cd96ca8dcba3a37cbf0,aave_v2,509
0x546959a5b9677b11b85de065c3c538b3a0471894,aave_v2,627
0xd343f7e165737fcb70ef33980b9ca1cf4d39fddf,aave_v2,21
0x92897b003973a806caf38cb607c15db11c191dc1,aave_v2,659
0x80da5f28cfd3f44a2bf6b2033d46b236bdddf1d7,aave_v2,627
0x7ed1b300ea90e8461c9ac019a69a140ed7229371,aave_v2,623
0x2de1369ec7bf9af1b6e9cb894171ec0e103dee00,aave_v2,604
0x29594822621a2349c7046eacb7ffafe95f7318e4,aave_v2,604
0x0df8c1cd57c2044c7eabc18254e42fb64a9c1994,aave_v2,403
0xc0982e07953c9934e49800bee07be87ad3fab4d6,aave_v2,402
0xa3530c2f83c0ca4f92ca54f057d05e85d98fff92,aave_v2,379
0x95d9108d711d1fc2ccc96f2760b0bc5c2e1fc04c,aave_v2,777
0xdc108ef8ed085f8ca5ec9240974de1251029fac9,aave_v2,495
0xa1ae13999df5740b709af82a727980c113a2527f,aave_v2,798
0xf9b43deb017253448eea94ad790db67541487021,aave_v2,485
0x3c5513012ea2d89d2c45b00f60512acea565f226,aave_v2,470
0x967352beb80d3a28d06252248d5d6b56921ba081,aave_v2,578
0xccd4c202ab2cd6de8fa3158553f1c679559ca65e,aave_v2,680
0xe2255aea86b7b11ca757f9721478008c599d4014,aave_v2,680
0x5fcbd88e694f4a399f717a84618e6569c467eaf6,aave_v2,694
0x03bd93f4fb3ed4c828e0dc33ff521b6206b92b81,aave_v2,674
0xffa557af0fe061687ba4fd0abaa891fb52d02689,aave_v2,674
0x14435bb061475ff6da3f378bdd81b243ff5fcb15,aave_v2,674
0xd97afb503cc07f2580a4197dbac9cd29887255c1,aave_v2,674
0x4a0e06b81efd7aaf34aef567addeb5d794826c07,aave_v2,673
0x8167d9cf70077fb3984d87c85971cb79182d7781,aave_v2,657
0x6e7103ec14d6f89ebcaf1d526520b9bcbc760066,aave_v2,656
0x4316a6773728dff25374aa9f2c03421aca015af0,aave_v2,112
0xf28e1b06e00e8774c612e31ab3ac35d5a720085f,aave_v2,120
0xa99ae232b35439f99ab8612f535c1300516997bd,aave_v2,103
0x121e201d68e3b3f57aae7a484daa2ccccc932600,aave_v2,102
0x58fb797fe7c1d578d8deac552662101843ef0c4f,aave_v2,822
0xebf6280118ac6baa6822e659ac49c6de5c83da63,aave_v2,507
0x30df230dcd09a2a790696cb17dffed155023b373,aave_v2,507
0x714957ae1f13fea947a4a141b4ba8547017d8785,aave_v2,506
0x0448cd0bfe0dc0bb164c027d8595509237e2dbe7,aave_v2,505
0x97b25f38bdfeba9ae96464f9a8cd7fa495c57e46,aave_v2,504
0xf02e37cee6149947dd5e7dba750e64ed5e84e146,aave_v2,576
0x56d28022908b809f7129a30cab7856a7cc4facc8,aave_v2,770
0xa39bf151ff5ff87ae0c8c11a3f4220d10809dd66,aave_v2,770
0x50f533edf58f8fe6c8b2328976328df071ebc845,aave_v2,750
0xdfee40a82276d9bcfa3c346988cc1e83a664e276,aave_v2,770
0x8745082b1a8a04801e651f0c735f3c37c1330848,aave_v2,649
0x59ef69408d8008d70f5e5e57faaafba33cdd7817,aave_v2,673
0x4767ea29cb40dd71a19602b17f8de2133c47cc84,aave_v2,755
0xe584fb571cf863ae428493f8ca1eab249f523406,aave_v2,755
0xd757f002d43dcb8db9a4e43a8350aa8cccdc4e4f,aave_v2,753
0x46fc87fc5a722f91651aeca1dfbb8be46aceb101,aave_v2,297
0xa9f70d8714607da6edd8fdb14aec46f530424670,aave_v2,80
0x6417070ff3ef819644ed65a35805e0f02a6dbe39,aave_v2,521
0x3a3889f816921913b2503454d9bc924e1c744a49,aave_v2,809
0xa46b588bca36b31ebe877f0cb704eab58b067b3d,aave_v2,676
0xf60e69ed3b8cbd43330e31893e28925c8880b2bf,aave_v2,804
0x85ee023aa73c672ae1feefd98c57e5fb97ea1c3b,aave_v2,624
0x33864a4d6bde5557e977edc4872f1a992c71b003,aave_v2,681
0x837b764f2ecfd979c948361804915d68db926a49,aave_v2,773
0xcb2b0239e085d25fce97e888d91b543aafef40d8,aave_v2,806
0x229c4abe977c0ad84eeedfd3e3d77a2fae95c0d5,aave_v2,749
0xbb5d1b4e2be902094bebced80313741fcf4368e4,aave_v2,749
0x4dfa4e39bbb1f56df1c4524df5f2fc0db88dee05,aave_v2,749
0x0e2f1ba616926abfe34d7ec7491a7d5c80bae967,aave_v2,769
0x9d02f545eda2b7c610c97e54b826684a77bbd678,aave_v2,747
0x541959881e4766125980f24f8b2f89405b249df9,aave_v2,747
0x1f601d5b2332dc3a4f6ce9ef686fe227936b7c38,aave_v2,742
0x9ad1ac0d6fdb2053a01b24dedac31dd70ff3d97e,aave_v2,743
0x068386916aaf449c431651f6292353f56c85c851,aave_v2,80
0x3e4875cb28a5b4a14ca7de623da2bca494801bc6,aave_v2,743
0x2a27701cc0b411805617ad9c130ae9d488073136,aave_v2,734
0xeb4e90955cbe5dcda0bed3aa901bff8ffe1bcb58,aave_v2,471
0x0e0c57ae65739394b405bc3afc5003be9f858fdb,aave_v2,716
0x5f0091141ab99cafbcdccec983d36e5964383bd8,aave_v2,704
0xae48ec9718e887f52758cd1dee1236b98cdfba93,aave_v2,694
0x802a26952a2095a5986674937c9c43f37807b380,aave_v2,611
0x5029a6a39b8346be1d51351e5967b9979b2b8d72,aave_v2,610
0xfb7503b4a8a6fc13ba131f94ad5c1e529b831f9d,aave_v2,676
0x0c28cb4c081dc2d1e63dfe3f3efb24f6ba14baa3,aave_v2,675
0x6cd6604bef8786ba11d5b04777916d3ddfa313fd,aave_v2,608
0x2333ee2a08d06c78d1d6b75d3611c30334401fbb,aave_v2,667
0xcab532dd7a22784afbfed080705f377e20b647e8,aave_v2,772
0x75304308839f839a553b60b5671bb2f043420167,aave_v2,658
0x4a934d0c751199365a3de094cad0ddcf742852b9,aave_v2,649
0x4174d737d17e58766648506d8210605763e6284e,aave_v2,825
0x83ff173675a746cb0eb6d1cbcfb6abc89f5e2109,aave_v2,636
0x9acfdcdb64d3f1765deb193f99c5a3ebb2d60708,aave_v2,823
0x56771436cf03b27e17ed81a1ffb516eb519bf6ab,aave_v2,636
0xc9e7a40b20e2b10b3619109a74e9e6ef17c31299,aave_v2,800
0xd9c3415bf8600f007a1b4199df967c25a3e00eea,aave_v2,629
0x1d52f101b0826815a96b892dba99e7865796996c,aave_v2,791
0x43c1f531a0c51506e7473fe23597988860d573cf,aave_v2,790
0x9e3076b4dcfa5fc49f1dce09d5988e13d143d00c,aave_v2,783
0x81ece5f3a3fdfb4964b9cd73257e4ac831f50b02,aave_v2,627
0xd0c055567068ace58b3640ec87fd7621ff173a5c,aave_v2,625
0xc92d60af8001b1070ce40337205af18a0bbed142,aave_v2,746
0x07759bfb542723b5a89c5a927720bb8c299cd206,aave_v2,620
0xe30dc3443466e07ccc0a7bf694c6fea46abcca5e,aave_v2,743
0x084c06385d96150127cd153fbfe19413d8f7a382,aave_v2,615
0x00c67d9d6d3d13b42a87424e145826c467cccd84,aave_v2,741
0xaae3131ae7876251c85f6f16e198a6aef954085f,aave_v2,741
0x12481a91479a750de5fd6ded5741fc87671e30af,aave_v2,741
0xdb97aa9b0c07254ef9e017641f5da271e5c31f35,aave_v2,737
0xf3fc15612598a5a2e6ab4e9029e979f5ca74b179,aave_v2,652
0x4ec6b6f9bcdda4432cc134779b62bf8770d925b2,aave_v2,577
0xb618aacb9dcdc21ca69d310a6fc04674d293a193,aave_v2,406
0x83b1a8e6ea4bf359de7fef4930117ab6b21954b0,aave_v2,395
0xa76b2000dbfd9637499796e59d7566d7a2bbb3c2,aave_v2,96
0x40264295ac19b6799da2adc0d371e0ff2ebef5bd,aave_v2,336
0xa959e09038f93afe879748aa66b87133a9d1b89b,aave_v2,191
0x8980daaaf26b3bda46c79e3b8c00d5ff26ac0f3d,aave_v2,293
0x13f6f084e5faded2276def5149e71811a7abeb69,aave_v2,772
0xa14b5a062f7a11c258f49c75a5d396ba77d50364,aave_v2,289
0xbafef71b9f02dad61b13ab8e70f0c27d8ff8f452,aave_v2,285
0x607336ac1eb5512250e11432ad0697c1f0fe1c4b,aave_v2,275
0x33aef9f682e722aeb1597775157c0b9d983d21a3,aave_v2,256
0xf37cbcbb3767555314ca683cf08777dea5bfa2a8,aave_v2,256
0xda581f5df1797d08e11f17cd4cf691b8ffb28437,aave_v2,758
0xb3f0e0be6c406f9a7e54fa5a8ce6ec2c6e1a2844,aave_v2,243
0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd,aave_v2,224
0x288170eaee190281046701e55d35600faee36a60,aave_v2,730
0x2984670e980223f07cd3d0e2fa24fb3089a119b7,aave_v2,213
0xe566e593d5ae2012573eb863f0db2dc4c3e33be2,aave_v2,718
0xc8d65484d396a1020c68beb59760b56234dc9b8a,aave_v2,648
0xac46f3e0f12f066faf2793986c000db3497089a5,aave_v2,450
0x6bc8aab2c859f377935841e44d58c007d64f6a31,aave_v2,447
0x25ee6c3d31cd154d0ffdda114874577e1ec54744,aave_v2,445
0x27e7ef476d530b350b5b3d357df45c2c5d755a15,aave_v2,262
0x04eff542ecd0231a625fe4b249e2924e3523f2a8,aave_v2,433
0xadb666fcd6a832a7735e8aad1926bd25027f5fbf,aave_v2,429
0xfa50bd209c8c9df4d5d4a171d12ee6a82786949a,aave_v2,685
0x9472fc54a0e04afbf8bacf8ab99ddd057c7761db,aave_v2,679
0xf8178e659d868db2bfdac8b10669ae62b68c2847,aave_v2,673
0x50fc04977ef8a9f31c1f3b18f7290b250de261b6,aave_v2,666
0xcc16fffe2432f0f49fd10dfec9fc0f10a751d92a,aave_v2,803
0x70b0deeb4b1c98fca3368325a3e8965001143c83,aave_v2,793
0x19c7a49d7d4134832dc1c257542176a623e36879,aave_v2,645
0x1058981751e57168cff8326d6d85b390fb214734,aave_v2,614
0x49e38c969c962a119befde96df4bcd9f3648b245,aave_v2,614
0x3ed8e0d5b3813ecfdbf137d48c10413a04af22d9,aave_v2,614
0x7e07d5e8205296f758611b2455b5d4f0140cfd4c,aave_v2,109
0x35a74cf36c28e10100b68a3d75c03c3d18a3400a,aave_v2,413
0x597cd7be3765187718b141cbe9bed26e556f9a95,aave_v2,64
0x300b5010da0de016dca9f9e544175e2b766917f9,aave_v2,53
0xaf11661761ec7d63767d1159abafe4ceb1ff0db7,aave_v2,44
0xd27a6ab075dddd439ad5a857750df73a4e5bb803,aave_v2,366
0xf9d0d04829d54c1175c8c13a08763ad1570b1b46,aave_v2,32
0xa2025c136089fc08854bdcdd4fd8fde4277a9027,aave_v2,732
0xc5493c65e1841c9e516c56d500fa6feaf342df9b,aave_v2,572
0x66e0fa6ec98670fab2f77583c209b2b7269de2db,aave_v2,546
0xa4e816ba379ecc4eadd6def1fc1d80bd65f3d642,aave_v2,697
0x8cffdc7db5c00b842102d8c76f84ad112f4dbd1b,aave_v2,695
0x9cd6658537ddbb63f075ec3e92e53ef3e723b195,aave_v2,680
0xe8b4143394387ef1df3875498e6991c3135e4832,aave_v2,464
0x3880ccbd20c568790560b94eacefd64e8dbcbc96,aave_v2,446
0x025cbf831ea5e1abdb0397af46ecb11fdb4ffa05,aave_v2,446
0x3a9c1d83aa54d45882d37c3aee544c6e29a9ce3f,aave_v2,446
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,aave_v2,107
0x049355e4380f8db88cb8a6ec0426b1a1a3560c67,aave_v2,669
0x78a8f7593d0e59813cf50e7ca9cb29880303087c,aave_v2,139
0x56b693669f31b9d4c96e58a0048669cfc4040207,aave_v2,65
0x87f3838742e5ff8958d7ce92aff4ecf07a1edcc8,aave_v2,23
0xca07d05f84ebc8f4bf373808c87e1803e0565aa5,aave_v2,678
0xa796233bc22182dfb704395b50c59b0c6cde75b6,aave_v2,731
0x9ca9dc54b793928d7a0b0ebb2413d74ba3771d90,aave_v2,5
0x861bf68644a736caaaf4497344ea4daf39cfdef8,aave_v2,728
0xad14a5885fa4c06d6d7660010cfcc62259108f7f,aave_v2,728
