owner,ever_borrowed,n_borrow,n_repay,net_open
0x76e7a5bb155ab6838caadcf4aec0a2620d7a97a3,1,4,0,4
0xb869561d958ecfaabed692b6c2b1ae37780fda13,1,10,0,10
0x5d39ce553dcd2bcbac4796acc63752b4e5937051,1,5,2,3
0x1819bc55d09e4a5abfc83d75e5991cc2c91b81ba,1,5,6,-1
0x9aa3f40129ff44bc64998b2fcf157aae3362870e,1,3,4,-1
0x7e5b35a6c1861fb22324146d6a1ff5f362c82966,1,3,0,3
0x488cd153f76101d6bb2c595ac5a0b3531bc4d9f8,1,8,16,-8
0xbc180c6732b31cad87703169fe0381dc3d676149,1,12,6,6
0xac3ca12d6a07ea7252515c72b895be1718b8df02,0,0,0,0
0x1d12bbebd84a011b2fca119f4eaea766e65837ee,1,5,0,5
0x7daeb3ce3e7cb986ca507477a749f44b9a8aa220,0,0,0,0
0xe98b2e58bab4cf89c8d0f96b2745886b9b3c58f1,0,0,0,0
0x25a765945ffff231beedf9d9575852d8574beae1,1,33,13,20
0xf9fe05ea33742fa32cafb347920b7d53277a73dd,0,0,0,0
0x4aadd44e474a33fd97e402e9b1cd5a6b9909f82e,0,0,0,0
0x5ade889a20cfbabf704f1cb71b1b3aab2b93f5ea,1,1,0,1
0x2bea3155813ea8652e9648cd42680bdf1a77629b,1,6,1,5
0xc632843b0db65b5bd4a7d6c661f6a2a6d1fb2fdb,1,1,1,0
0x9fbcb9af948bd5b74e4399ebd109f9f5dea496a8,1,2,1,1
0x616ed83d247fc2a90b247852a0895f9ed4a3db0f,1,1,0,1
0x292d6e8373bb0ecf11fa86b367e338156384e573,0,0,0,0
0xaa30e3f0da0363397c0bcd62636c9ad2c4690e18,1,8,10,-2
0x26407c701f42f358256aa1f1ef86db3e1c99fb6b,0,0,0,0
0x648b826f860c7d41979d9f8fd78b7c45d5d6bf72,1,27,4,23
0x45034c5b7ee7294b6d6c784266400bdf64cb423d,0,0,0,0
0x360b74a47f58405bdecf33811b1f2ca37dc66320,0,0,0,0
0x3985f46e0c518f5de26938c073280e6b37307054,0,0,0,0
0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,1,1,0,1
0x9731dec8b3223888cce8878a4eef1764e54f899b,1,2,2,0
0xbe4262e6a2fb984e9f1d573a110ecab26d787836,1,4,1,3
0xae3e25fc1546f2fcc0eff08b85ad43e598745d02,0,0,0,0
0x8d753de567c6b5cc72f1f6a5123b404358bba3bb,0,0,0,0
0x1426fbd146942e153653863cbe633780c17268da,1,1,0,1
0x17258ffbd53de354486f36b2b9316e427601b67e,0,0,0,0
0xaef2ff3612a2c1177fa929a9cd4045cdc051b935,1,4,4,0
0x14e495f1c792185c4491b2317a02f3c3c6775c82,1,4,4,0
0x92a63b9b045bd1c48a1ca5505d00acc8e6251ded,1,4,4,0
0x8d17c1b895e9c85068fff7f9fa6d35cc3dd594c2,1,39,22,17
0x1cd14801537a3d1550b7e30a9ed59bf68d8cbc84,1,25,16,9
0xf2128d48f27e31875fce72432c2013747fcdb522,1,106,68,38
0x69078c080b8669a4b641272ba4fd86ea79a2859a,1,1,0,1
0x88964546aa6d9da1306bf0a29cc01cde8b0c660e,1,6,3,3
0x7af3edc58487bad40a21b93d90f14453282d8df3,1,8,6,2
0x4a271750cdb8e0dad6027e761d6305862261d1ec,0,0,0,0
0xc8bdbc93f37d8f6659c8c8c87b99c9264fbc162c,0,0,0,0
0x3db9168e8268f512de9dded2a728b086c7fcae32,1,34,8,26
0x79d4d0df5733222047fc73e6097a144f51350009,1,66,62,4
0x4a8ccccba20643aeeac74f64e38f7deb9ccd6048,1,3,4,-1
0xb9afffcb8b000e6fd158176fc0811d21bf2d2e1e,1,6,2,4
0x88d119fe72d82592647106e29322aad0de23bc78,1,5,1,4
0xe2ee5e6cff9af16a4388394547fc06bf80395780,0,0,0,0
0xd9fa4d81cdca75ebd8dd54581753127e20b7af43,0,0,0,0
0x50b1ba98cf117c9682048d56628b294ebbaa4ec2,0,0,0,0
0xa4b0428ad033912c1651a036522ef7fc9a63f170,0,0,0,0
0x9a20c16997eeb908df64eb37438ab8911fb820ad,0,0,0,0
0xa8dfa3db16f035c65173b0536cd4440d01ac7cae,0,0,0,0
0xbbd4043f7c07bb2d7eb0deb17ba13a615dfacdf3,1,2,2,0
0xf58ebd9814094e978af97ab95395d8a111124f67,0,0,0,0
0x96dac29504eeb65bb14dd874e17a7ac0ee24e827,0,0,0,0
0xf85fe17faaaaddd20fa588a6c4ca06914d507a84,1,1,0,1
0x05c31f9623a5b691f18e60e68f23c64cd708badb,0,0,0,0
0x88da8b341d66ae877a8eb5f41c8df18f97fd5339,0,0,0,0
0x06b7b871ac40188430150e2ac3e84ed365dc0478,1,1,0,1
0x059c17f42eadb4717b49e6be525bd4fd91ea3656,1,9,1,8
0xda3fad8548bb6c61353b3a1b478ecca4fa9d3844,0,0,0,0
0x9d67ec08a58209cce69077b7db05a63a056197da,1,1,1,0
0x4396a292512aa418087645b56a3a76333bd10e28,1,83,11,72
0x000000003ce0cf2c037493b1dc087204bd7f713e,0,0,0,0
0x45a9bf6987fed8c391001f93487fdf157c891d7e,0,0,0,0
0xa9fc884430b4d28253ef198c9730f65b2062549c,1,3,5,-2
0x7a8c24250a6f11734bcf400141491b3f030eb448,1,1,2,-1
0x113431ec7f7a747b61fc8dc2c7f0afbdbcac81ff,1,1,1,0
0xa446c4c3f6f551d769bfeea126f1438ae1b02053,0,0,0,0
0x101aff216865f56e7653b2a0c6f714980606f072,1,1,0,1
0x60672216b00c41bd7aff704c61954bea8f081bee,0,0,0,0
0xfd1939b694ec41805474581512b78dc37c3c24f7,0,0,0,0
0xe37e33feafd2f29dfe78ec2962151915f4537b6c,0,0,0,0
0xc9e53ab81b610e5dfd0807c6b242df84a3601932,0,0,0,0
0x39db088cd52c1a1164d4094617dea7585d3b94f2,1,1,0,1
0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0,0,0,0
0xefaf0ba082416db88add926e80af3a5763ec5336,0,0,0,0
0x6bda032b6f8b00c940df7e406411f45459fde0da,0,0,0,0
0x652e13878e02117c2ac39b0b531d3194588cce05,1,3,1,2
0x50a5803bd8ff00c6e48a00b0cb3f2802de48879b,0,0,0,0
0xe492fba4b94e5012db2ae396282ccfc1e13efaab,1,4,4,0
0x58294302c4097deb040fc9dd0020042ee546d0c5,1,53,47,6
0x1c67ec1de25f11411f0530289bdf9514672f641b,1,1,0,1
0x444e271c481fd5cfd37373327a928b3a58b3a676,0,0,0,0
0x11dbf181dd5c075c2abd92cb9579c4809406b5be,1,18,7,11
0xd97afb503cc07f2580a4197dbac9cd29887255c1,0,0,0,0
0x8a3ceed8a01acc1a8814d18397b7cc6c076e84d2,0,0,0,0
0x58fb797fe7c1d578d8deac552662101843ef0c4f,1,26,25,1
0x316dab9cd9f71a7d5a817b350e099b32e2131f10,1,85,15,70
0xfbcba6983f6fb1c75a6e46987829e6a383bfc78a,0,0,0,0
0x8f54d1cec3fb175db011db61a764e4b199b17ba0,1,32,24,8
0x5934ee889a97d11269da732ea9d0c295cdfe9eda,1,1,0,1
0xd343f7e165737fcb70ef33980b9ca1cf4d39fddf,1,4,1,3
0xfce80cda2f647ea8265ec757da4c12eaa0abf17c,0,0,0,0
0x5d1124fb77c539ec92e3ef853053bbce1e98271b,1,1,1,0
0xa39bf151ff5ff87ae0c8c11a3f4220d10809dd66,0,0,0,0
0x4c3ac5edf9007fe2b3da836ae637024c00e4230e,0,0,0,0
0x898275de7a7673789f101b2ace5d65c35d1ae20a,0,0,0,0
0x1397faa134c77cdde85687c982bff2db6675eb1a,1,5,5,0
0xd45c175244897e438d4cebfd6dbdd4a17d5950f5,1,1,2,-1
0x6488ea4a5177adc1b150bb7c13944ed3ab6a85a6,1,1,1,0
0x2915d11fe2d55dc216f26a4b4856b740af9d9489,1,1,0,1
0xc14ec7ba7bc9a46dc7ddf880fbb869abb125c768,1,1,1,0
0xbb5d1b4e2be902094bebced80313741fcf4368e4,0,0,0,0
0x5ac9f3703c3dc236d1b58d2d63f3978d069cd295,0,0,0,0
0x38abc95f7a39d16138ed201656d37c15d92b75f8,1,1,1,0
0x000018bbb8df8de9e3eaf772db1c4eec228ef06c,0,0,0,0
0x9472fc54a0e04afbf8bacf8ab99ddd057c7761db,0,0,0,0
0x48ab8f89c4628b7ea2b83450c03f376609acdd7a,0,0,0,0
0x85c49aca0abb871e5c876e6e5d5395bd88fa3f20,1,1,0,1
0xb618aacb9dcdc21ca69d310a6fc04674d293a193,0,0,0,0
0x789749af929fa5a50505d389eb912d796ed9cd66,0,0,0,0
0x2984670e980223f07cd3d0e2fa24fb3089a119b7,0,0,0,0
0xcc16fffe2432f0f49fd10dfec9fc0f10a751d92a,0,0,0,0
0x8db03d7ed6f6a081c561c242412c98080e9fa13a,1,5,10,-5
0xe778f8b38d50a9aaa115d03b620f9814b5feb637,1,9,7,2
0x1166e2ae5e889e8baa175203564e855e4264764b,1,111,28,83
0x0e7c381a918afa44276fe1b513cb1767046e05c4,1,7,4,3
0xd54cf7019d0c3159807ccf29760b68de0aa43040,1,5,2,3
0x4819ac09e4619748b1cdf657283a948731fa6ab6,0,0,0,0
0xc9629743847244a076c959c6380af6e3223004d9,1,4,0,4
0x83193738e5432ae814a1d551d2da623ce9b500c6,1,16,9,7
0x27d876a74b9a4b58b90c638da09fe0c358c38975,1,32,23,9
0x109bec951942742fcbd1e5b82b93480d436ebf71,1,5,0,5
0x079e810fb5b21bb8271b12cd229b0cda888bd7bf,0,0,0,0
0x043288150a36899015b22039cf10c9e6408c8280,0,0,0,0
0x36c4bd54d54dd898c242f5f634f5d0cef3be2a8a,1,11,7,4
0x2e75921a22a08930643b5756337530424bb22bb4,0,0,0,0
0xd08da3621a547d7d7cb07425e6aa6679c566e40f,0,0,0,0
0x392057e2845dd19ef14d74ec689b68d3ef61b5c9,1,2,0,2
0x5e2ab3d24375ad07f93ad40fb78762a5bf96c7b5,1,9,6,3
0x8c64bfa6db3aa4831e30908b0452e01017a43c01,1,1,0,1
0x8724915826d3c8e475064ecf5aab65a70af4b985,0,0,0,0
0x75080485bc69688f3377760add555335fd5bd5b4,0,0,0,0
0x1440700e23df9244fe750b08a47cdf36cdc7b899,0,0,0,0
0xe4d5365ce1f357ceeacf1532049ffa5d01f36471,0,0,0,0
0xb5111e2a9f868c109f62542e60c1b8fccce733ec,1,2,2,0
0xe1c70e0e9233b730228e17ae68a2d5281db4740e,1,3,2,1
0xb5de1fc3ca074870561bcb430e8b4976099b6efe,1,2,2,0
0x7bbf10956c8afdeb20b7e829345adbe2bc988f77,1,1,0,1
0x29e0c4bd7798d054d283af87031cadb088b660ac,1,1,0,1
0x590dfbd53781c6d9d8404eb8e1847fea1afad319,1,2,2,0
0x16e13d9f28e2c3aced2dd3cb383e0b68fd7a3c56,1,13,7,6
0xd8a082b6bb5d865fe4586e0051dd3c89fc422ea3,0,0,0,0
0xe1c079ef1f07dd41f1d6feb0ea3a5125c42bcf29,1,1,1,0
0x65562b673896b1c62e4b2429a9a91c1f010b8977,1,1,1,0
0x46997e83afecafb55a5df66904bc640934d91a39,0,0,0,0
0x7564742b1f1938ccb7f1daed481076b2089d3db6,1,2,1,1
0xf9c12c37269ef3de90e5830ee10508ea20079b04,0,0,0,0
0x6f7059179b93c88b961cc279deee898ff7e93faa,0,0,0,0
0xdec0de42b846851c45fc971c1101932423a0c82f,0,0,0,0
0x6476ad14f172cd793ca47208eca4b486f75f7ed2,0,0,0,0
0xf2a883004863d5a47bf7f5745c553cc9c09c7462,0,0,0,0
0x888c01b81551292d3d6516548dd351e42d11c0cc,0,0,0,0
0xa7e9dca4dde114d755c7bb017bbe1e19f58f0f98,0,0,0,0
0xd543a0be0684f0556786586b83f4c9fd16a4dc35,1,24,34,-10
0xe31175e8bc259fa2a441c4579a7707ceb514586d,1,1,0,1
0x0797f99d4450a9aafa4acc7899de006020511172,0,0,0,0
0xa224935d47e2160ceda9f68479f039036b3dc7ab,1,1,0,1
0xfd2b9fb18ab5cf84fc631a681438e0ea307b937e,1,20,21,-1
0x741b3cdf0f5e5eb2ded5402a4a616357e799e1f6,1,1,0,1
0x397e7cc8afba588a4161a45ac8b8085007efb737,1,5,1,4
0x1993f9af167b510fc54a8c680e3856ffff48628a,0,0,0,0
0x29770812d00e6c24de42d7f51274a05e6a3c04f0,0,0,0,0
0xc694e5dcce0351f823dfca07ad8254de93dcd876,0,0,0,0
0xaf735f866a639bed6bd018c2040435baadf1265a,0,0,0,0
0x93911f9a60f5fdd691c73c499bff050aa2bb7324,0,0,0,0
0xcb0a845638ae55a29540eacac2d7b804e5c6df80,0,0,0,0
0xa8ec2ac025b50c2b626ba865b1559bf2bdeaaf17,1,7,5,2
0xf36a7b139c09aedbe7b1b402d7bef46897ee38ac,0,0,0,0
0x02bb6041d8620b3547d3c3604e159b4b8968ef84,1,5,3,2
0x0d54a12ee1c90b60896b98edbc1796c559905a94,0,0,0,0
0xb5f92a6c7ef73a2aa3dcd2cd0a5a5856eb49cf72,0,0,0,0
0x34d67280429bab2a6f6bf9578b2be8a70549ae14,0,0,0,0
0x1fee89699c1004ca9721aa9ec20a85aeb5a6f60a,0,0,0,0
0x34623b05343fd2be762eb89a2b4d2a50fe8bf321,0,0,0,0
0xa680a867c2f675eeb6a131142a04d88a864a8a05,0,0,0,0
0x990cadcc315896f623bdc945e862f30c46391179,1,41,16,25
0x091399230e5c9f2e4647f2508a37cfdbbdb441a5,1,1,1,0
0xea5abc1a1689984ebfdc41130886bdaeb5c24078,0,0,0,0
0xc04d6db6cfb0e7e0366fc7ec9945a51967fe14e5,1,13,6,7
0x0b438f8f47bb99a8b6360da2a934b1df77e3138a,1,1,0,1
0x61a8c9b1f8644cf3845340ad90a067113f02677f,1,1,0,1
0x4ebc8642d4a890fe7c0052bca4bd74efbef00f74,1,1,0,1
0xb880746040807d14ee907db82d5499bec459db53,1,6,6,0
0x5acf0ca5ff43f065f35be9c6a1d3364dd49b5b19,1,4,2,2
0xe5e6f2f1cb7605138856268fc0763c089413a727,0,0,0,0
0x7b37a43786bc2a8c88be58a513987edbd7ea8ad6,1,7,8,-1
0x68924bc68ff1357a0a08a20c64d538d9b9241574,0,0,0,0
0x1f87d5bbabde33f21941a4eb0bc665d86d1223f8,0,0,0,0
0x03a71174380cd25fa75cbfabfdf87b08bcaa62e7,0,0,0,0
0xd2c7ce3007b9a68062792f63dc9dc81938c1508f,0,0,0,0
0x685f1e971d4fc419f4fde70020fb4942ac410e69,0,0,0,0
0xf904a2257b61e23f8763af7b78db639e49beb234,0,0,0,0
0xaaceb2fb4d59bbef834c309753515d06ab397700,0,0,0,0
0x3a5da240825ef8c8091f32f971f77bd0075f6b61,1,1,0,1
0x850e313c2019946e6562d1ff72cf38ecfc4cdcb7,0,0,0,0
0x442eead2edb0ef4b75833fad04b49601e47819c8,1,13,22,-9
0x920bf994993731f34187bb5348193e6234dc6d92,1,4,3,1
0x8fd75163a25ee6b67125c731162dafc224e95f22,1,12,11,1
0xc84a9432572d1ed339091979c7cd3cafdbb86826,1,12,1,11
0xbf32dce0d4552b215b85ee632deca667db01ca0e,0,0,0,0
0x4317e3e478a15c6a5787167206336b968d197f2f,0,0,0,0
0x8af67d762b22342b0d6e9ddc82c752d12c7e5bfe,1,1,0,1
0x263ff94cdc4913cd36efda07f153ce43860873ad,1,3,2,1
0x4f6092a5157003bea7640349d6fadccad915980b,1,21,9,12
0xf90fdd6bfd90aa47651d02b16f49097b3fee3f1f,1,4,3,1
0xc39c7427a91d064cf65eaeaf3f63ec9e31901059,1,32,11,21
0x8a84f6ccb7db94a02a3b648b2e70dcb912d97924,1,17,7,10
0xf2b9a38d413728e9cc16224ca79694e8ac068acd,0,0,0,0
0x975adb75ceacb6f9bbcc79010cfc5e3c0ca7299d,1,7,4,3
0xe7c629ac853402affeed5a6b5c89c7531acbd711,0,0,0,0
0x57d1860364d87caaab228bfbbdafee59c44e4226,1,1,1,0
0xe000802f5005ed958793e7f0520a766f583b70ab,1,1,1,0
0x421a9654c9b65c4138fe9b1e613bddef92b6507d,0,0,0,0
0x25953c127efd1e15f4d2be82b753d49b12d626d7,1,7,8,-1
0x695fe6b9efedd350a8b96bbdea81beef3ff2f0cd,1,12,11,1
0x100cec21fa2a0bdc21f770ec06e885e7c52a1868,1,4,6,-2
0x48a2a59990c145e996d0c93edf22d8dce8c7d2bb,1,5,1,4
0xb44a6591f3fa702beed26266ffc33c9da0efab8a,1,8,7,1
0x38a75431806d053c83683e04eb5c39283315a52b,0,0,0,0
0xc6a8f0f8379f06ca34f2f9a76864278105a6b2f3,1,10,8,2
0xe27e7c50773ca859875107ef7db5e22aa2e248fd,1,4,9,-5
0xea5e3a72305266036015661c2b3b595756c94f6d,0,0,0,0
0x37247f2d5718c5717044dfa8eae30ae1e97a523d,1,9,8,1
0x2f946338f4b1c7cdd0fc47cfe9aa2f9e73e15f7e,0,0,0,0
0xfb6a8be1a4655288a5c19e01f2b99c9a567a1de5,0,0,0,0
0x738390bb2ec2b545f97a4a7158c79c5ae595228e,1,5,9,-4
0x85c2e8558bc8bfdf89662a2ede7b107e00abc81b,1,1,1,0
0x87c4df499777c7c1164b19b4a7049ad63379204a,1,1,0,1
0x07a7da9f241c4cdb3692a825f67fc12afed80669,1,1,0,1
0x424f8ae5f46eb266ee8df894a544d919afa9db7c,0,0,0,0
0x44a720fcd2bdf0c5011217f816120e1cb74f4e9f,0,0,0,0
0xb8dd9d992aeac83d4b1f1fc0dfb25766a38c82b7,0,0,0,0
0xd2c18cdddd7bb4f868d2080ff29eab151c4277a6,1,1,1,0
0x45a38f2d0f0fb090360514f9f2de16769fbda3e8,1,48,40,8
0x5d66aab710e3908c160e4e562fd30efc31993b14,1,1,1,0
0x7f54dbf4c0bd05e50d86b03985cf8d798b9844ea,1,2,0,2
0xf59e58ff8b8ba7cbbb22e583b2d4be309e0adbd3,0,0,0,0
0x15985f5386f8221c4827275acf8f0a09e9de35f1,1,3,3,0
0x0491e33cfc62f56009a23fb8fde8ae49b944a0df,1,1,1,0
0x22e4551e4e918f0e9a1b35780aa9aa4281503af8,0,0,0,0
0x5e64d21c698791e08411b5ddf6aa4f453db8288e,0,0,0,0
0xb60e488fda2b4d8e5388d3ece51d4d657a2614b7,1,6,0,6
0x4d3aa6fba8657997335f7073cbb12e55238c1f92,0,0,0,0
0x7fe64c89a92094dedefedb8216191ee1159b3f7d,1,2,1,1
0xd1617d5a8f7ffdaa45308abbe98e3ea398d19d7f,0,0,0,0
0x620cb6f64c2c66b8632c045979b28d14c5dd605e,0,0,0,0
0x7864fae9c4b0adf486245664617123d692f6c440,1,3,1,2
0xdb53fd872368c4d72ebb814b1e5d7b1babe2b834,1,1,1,0
0xdf5fe34e0d23b4eaee0d938e375327d238d1f013,0,0,0,0
0x3e6bd5bc81a181434848f6c1135925d5beb3e566,1,3,2,1
0x3641cbcb65e64e5e9cfbf68d254baaecf694b03e,1,3,1,2
0x4ecb8918a19b8019b7e9c067c903b1de6a236775,1,2,1,1
0xac655ff9d1c954ca92424c66d818cda0e59fafe3,0,0,0,0
0x64349bc61d02c07e2f6e51be6d2d6bbe9681f32e,0,0,0,0
0xe7f945b037424284fcac3d51dcaa5b970696bdb0,1,18,5,13
0x7608ad0c0090018bae683ae910e0eb3d482f3158,0,0,0,0
0xd1224cca68861b020041e452a2c30d3670043a74,1,7,8,-1
0xda48348eef4863a804f48c3e2e1afe86f2f0bad6,1,5,12,-7
0x2db9ca0ca113e180421ae724310709384c893635,1,2,7,-5
0x605bfda9405ee75c5f398a47c86ab981dc60c35d,1,2,3,-1
0x3aa3377aece2a3b115ef89fb866488a8c9d0cccc,1,6,11,-5
0x0b1cdac16a0f678a89420b1067ace448924c8f01,1,1,0,1
0xb56e47150c35ba56bb54578d407f720cf26fa154,0,0,0,0
0x7fa88382fa52da763cab0cd2fc123dc85bd30e96,0,0,0,0
0x828702fc0c977f0b347c998c107df77618f85e87,1,11,7,4
0x70e790c39eb82e58d676714bee75727a03773939,1,3,0,3
0xfe95b3f443b57d04718767735db3eb7048b2337f,0,0,0,0
0x1092344bd96f351a00d07e75fa4974076342b779,1,1,0,1
0xe1587f57a1c49af6e312c9bf561d3beee6c1d00b,0,0,0,0
0x46ed1e1d52e5fa141f38cce9c90b999c66f86ba0,0,0,0,0
0x77b85ce29c487227c1e7826079722c6e75df5e93,0,0,0,0
0x26afce1b339bb37bb5a757d227028955d05b5900,1,3,1,2
0x41b4afbb0c6e48d82ed7727165c49b442cfbc328,1,3,3,0
0xd75d043d2aa56c874a4dbc0f62156e665547ae95,1,10,12,-2
0x41077fee35207ca17c44b4321cec9daa0081eef2,1,4,2,2
0x0b81bfbc4654f63e4200df5b5acdd47dd912cfe4,1,3,1,2
0xc17612a5ac626e24749c9ffbd0fc55dac9d3d908,0,0,0,0
0xf11825d67355f7a513d09c2f4ff74c43274f7f52,0,0,0,0
0x2f52362c266c1df356a2313f79e4be4e7de281cc,0,0,0,0
0x70fd8c598b1b34a5ddb6c7631bef8a8c94901ec7,0,0,0,0
0x478b957619ea4548a6bdbab2fd6494c6e08eb547,1,1,0,1
0x0c67f4ffc902140c972ecab356c9993e6ce8caf3,0,0,0,0
0x10df56bed7a11a6fe41b888750991af96e5a829e,0,0,0,0
0xa812202eca0a478b9aff492ec831adc3a8f388a4,1,4,1,3
0x469dd424085efb0ba6620f0552d221296090555f,1,7,2,5
0x06a3675bb49eef15a7f4e28a36eba65964c02241,0,0,0,0
0x53a60ac4f0f3758731d41e5a13ae38db48b7bb40,0,0,0,0
0x0873abb0ced7f7f8c95aaddc5f0410203dbdae2c,0,0,0,0
0x8a591f9889c2e9c7663153b602a9f87a2a46d7e1,0,0,0,0
0xdf00283c1a56accd56fee434e909a45eee909c08,1,1,1,0
0xa76ef2d319725d50138595a44d0e4e3ccd4c3284,0,0,0,0
0x91fa472fb12ef104d649facce00e3ba43de57a8d,0,0,0,0
0xc4f4f045e4b3b73e570aec1a3213fda943d7c627,1,18,13,5
0x30cf8aa72c4e69e35e0e48e785176704d6d70c7d,1,35,33,2
0x1bf219a33bda5742a12b4d4513db687895629146,0,0,0,0
0xe5c219439397afc9e92f578dec560071108bd64e,0,0,0,0
0xd3dfa0d1442102603e520bece5828fb9a4f7d231,0,0,0,0
0x1ea0264acb02de4e3ed0ff668a50210097aac9ca,1,1,0,1
0xb0bc8b29ad3cbc20fb3fa7ed713588a240e9f9ec,1,5,3,2
0xec39c6be1210d2bf16e953aa69a69e33db57cf32,0,0,0,0
0x1dd170c800c55831a5eacee402109cb66c3db0a4,1,9,4,5
0xf54a9254cab9b479a10ab34d7251024f540cff64,1,1,0,1
0xac8ce8fbc80115a22a9a69e42f50713aae9ef2f7,0,0,0,0
0xa4a4bc5b32ee23c74c7f638f93e436ea324fcb7d,0,0,0,0
0xfa33cee836fe421d59d9096b9de6b3144aaa4417,0,0,0,0
0x861f4d9a18ced0f5b5dadf22f3c26800229ce074,0,0,0,0
0xb28a0e666fcb0e3742e7b606c9f54cbc4a34c6fc,0,0,0,0
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,0,0,0,0
0xcffea940ae53725ffe834895c79ce3d2b5c0ff86,1,1,1,0
0x4f21b8a6ee593416c1f8afb1623bc90c5237d5ec,0,0,0,0
0xb8f82344f9708e0b59130cc961714fd219cb7d98,1,2,2,0
0x6a5910d62a2a7b57b81329e059f9675a878459ba,0,0,0,0
0x5d58eaeebf0c22477dae22748f5e815be7afc57b,0,0,0,0
0x7a0f0e2940d9000b7da8b14b1a161304acf13d82,1,10,3,7
0x380344074836fe10c82d07fd923ae31361219f82,1,13,3,10
0xdc587ca28aaba42308b1f406903ed6edf60b02e0,0,0,0,0
0x0cced84a470ee5255955021d7a9d33eae1fcfdbd,0,0,0,0
0x9ad2fdc0c515c2fe5358acd8b641f799e64e0c5c,0,0,0,0
0x83d9948019e680f3514866e5a5c16f2eaae140a8,0,0,0,0
0x5d8538236bcf83be87b10baf822935775f586e02,1,3,2,1
0x2d5389cb91b91d2bb6d3e7991802817f8ddeb304,0,0,0,0
0x6bd52f1416dd8ccb21668edd3796489ff2616862,0,0,0,0
0x0bb4d344c8f4018d1398d9b5e6c0282789642c84,0,0,0,0
0x320c54387eeffaf6bb9e34df42e87194744fba28,0,0,0,0
0x2e9bdece5db845063b4d7a666b6d9a4099093c32,1,1,1,0
0xe7e228bfb8bd3c73d7f9552b769dd74a7b071ce1,0,0,0,0
0x23fa84013ba906121d80d839321823f75ce018b6,0,0,0,0
0xe764e345cfef6591e07d3b36fb3456a114e62e3e,0,0,0,0
0x4ddc65a43cc0b2f92d18276962017a7e4acdb184,0,0,0,0
0xd4d71b709bcc500b60d0ae36dcfb4f6183746087,1,3,2,1
0x778ab07337b5f5914042c77f76e998218d4365b2,1,1,1,0
0x959817a28f6389398562c281093263c15433f04c,0,0,0,0
0xbd781f53a2cd337430170a6653e553fd7a05f425,1,1,2,-1
0x8f4841723c662b6e4559daf9e1acb8e1116de103,1,6,10,-4
0xb5f089f77328061af7332c435b3b8d9aa772a408,1,8,6,2
0x154001a2f9f816389b2f6d9e07563ce0359d813d,1,51,45,6
0x006366325c813728f871c16a7703b818ee1ac6f1,1,1,1,0
0x098158b8aefe9b4384200695eea2263603b2f321,1,12,25,-13
0x7abd480bdad5ccfe1acc840ce408b1336b747ad3,1,1,0,1
0xb2ce19ecd11b457959c2c61e556833c991f03b70,1,59,35,24
0x7f6cb0742e1940b8feac670263e0946eb04a9dd0,0,0,0,0
0xa1a282db6707c3d77c8bd6a2234fb56cdf27fa74,0,0,0,0
0x78b514bad0299826c1bc9409e5c3db7ece9ca404,1,1,1,0
0xe3e44d3fbab577eb16e813ec3c0a74e8cfd7cd6d,1,26,5,21
0x4d6e709836566b7f5c9fb31f14718e0f1e9e778e,1,1,0,1
0xc208934e867dfcdc10e5ab58b631d2c3185edbc9,1,1,0,1
0x22381680aa669d32c6001a97af8bb105f1c5f8a7,1,1,0,1
0x13873fa4b7771f3492825b00d1c37301ff41c348,1,1,2,-1
0x3522c311eb2e56abc7983f0210075fd64ecc7d6b,0,0,0,0
0x3bcf3db69897125aa61496fc8a8b55a5e3f245d5,1,17,11,6
0x6199e5bcd827543f78b31952f1048cf7c708e578,0,0,0,0
0xf9ffa63eac9513fccbed3a6410ff3135a6b8bd0e,0,0,0,0
0x30299c7b06a4e61ef4aed51a146dd498494336f2,1,1,0,1
0xf6fb8d57ae8e56dc97e807a4aea0ccec6e36581c,0,0,0,0
0x1a1f57fb64f29ae0a1bbd16e5d7461db231b4041,1,39,19,20
0xb913875479f9d6466e92400e45bd1627fab070c4,1,1,1,0
0x5fd2a4c4cf64c404026d524edcb1c970191ff3eb,0,0,0,0
0x1a0b231bd4a5bf9f82e99034503502e1d3ae7377,1,19,0,19
0x3ed3915ebb6086129721598121238d935d2b81e9,1,2,2,0
0xc0ec71dccacad31b277b7d943db5662e23d392dd,0,0,0,0
0x9308cf07c7110176179e9a0fbb92c09c032963c8,1,1,0,1
0xb5e05d846a7fb56f9d40cf811ce426da9b292de3,0,0,0,0
0x1293966e372a699634d22faf5b0174b5fb65c294,0,0,0,0
0x21d58d30112ee38743bf66b0cba9637bac0e6953,0,0,0,0
0x28d59cdc5cb8bad8f348c05448e2fc090d8d9601,0,0,0,0
0xa70d483609a0ccd384b38d7a63367566346eaf73,1,1,1,0
0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,1,1,0,1
0x6e2836a14011294e997d5949bd6b210d732111cb,1,7,5,2
0xd883e86850fd8ada941d3dc6d8668dff97f127fb,1,7,3,4
0x71fa3775fe1ad35273eda0c1574a62fe597c358c,0,0,0,0
